,Finish,Start,Car #,Driver,Make,Pts,S1,S2,S3,Laps,Led,Status,Rating,Team,track,season
16,17,13,13.0,Ty Dillon,Chevrolet,30,1,,,188,7,running,80.9,Germain Racing,Talladega,2019
17,18,37,27.0,Reed Sorenson,Chevrolet,19,,,,188,0,running,54.5,Premium Motorsports,Talladega,2019
18,19,27,20.0,Erik Jones,Toyota,18,,,,188,4,running,80.1,Joe Gibbs Racing,Talladega,2019
19,20,20,19.0,Martin Truex Jr.,Toyota,17,,,,188,11,running,102.4,Joe Gibbs Racing,Talladega,2019
20,21,25,24.0,William Byron,Chevrolet,28,7,3,,188,0,running,81.5,Hendrick Motorsports,Talladega,2019
21,22,33,81.0,Jeffrey Earnhardt,Toyota,0,,,,187,0,accident,54.3,XCI Racing,Talladega,2019
22,23,15,38.0,David Ragan,Ford,14,,,,187,0,accident,82.6,Front Row Motorsports,Talladega,2019
23,24,10,42.0,Kyle Larson,Chevrolet,17,,7,,187,1,accident,76.2,Chip Ganassi Racing,Talladega,2019
24,25,6,17.0,Ricky Stenhouse Jr.,Ford,15,8,,,187,16,accident,87.3,Roush Fenway Racing,Talladega,2019
25,26,34,15.0,Ross Chastain,Chevrolet,0,,,,187,9,running,50.3,Premium Motorsports,Talladega,2019
26,27,35,96.0,Parker Kligerman,Toyota,0,,,,186,0,running,47.2,Gaunt Brothers Racing,Talladega,2019
27,28,40,51.0,Cody Ware,Ford,0,,,,184,0,running,38.7,Petty Ware Racing,Talladega,2019
28,29,3,14.0,Clint Bowyer,Ford,8,,,,182,0,running,44.2,Stewart-Haas Racing,Talladega,2019
29,30,31,37.0,Chris Buescher,Chevrolet,7,,,,181,0,accident,71.4,JTG Daugherty Racing,Talladega,2019
30,31,26,95.0,Matt DiBenedetto,Toyota,7,10,,,181,1,accident,79.5,Leavine Family Racing,Talladega,2019
31,32,38,77.0,Justin Haley,Chevrolet,0,,,,180,0,accident,68.5,Spire Motorsports,Talladega,2019
32,33,21,48.0,Jimmie Johnson,Chevrolet,4,,,,178,0,running,39.6,Hendrick Motorsports,Talladega,2019
33,34,32,0.0,Landon Cassill,Chevrolet,0,,,,154,0,running,38.3,StarCom Racing,Talladega,2019
34,35,39,52.0,Stanton Barrett,Chevrolet,2,,,,132,0,suspension,32.3,Rick Ware Racing,Talladega,2019
35,36,23,11.0,Denny Hamlin,Toyota,1,,,,80,0,accident,34.1,Joe Gibbs Racing,Talladega,2019
36,37,18,36.0,Matt Tifft,Ford,1,,,,11,0,accident,29.3,Front Row Motorsports,Talladega,2019
37,38,19,4.0,Kevin Harvick,Ford,1,,,,11,0,accident,30.7,Stewart-Haas Racing,Talladega,2019
38,39,28,43.0,Darrell Wallace Jr.,Chevrolet,1,,,,10,0,accident,27.3,Richard Petty Motorsports,Talladega,2019
39,40,12,34.0,Michael McDowell,Ford,1,,,,10,0,accident,25.2,Front Row Motorsports,Talladega,2019
0,1,13,19.0,Martin Truex Jr.,Toyota,50,,1,,400,132,running,128.9,Joe Gibbs Racing,Dover,2019
1,2,5,88.0,Alex Bowman,Chevrolet,48,7,2,,400,16,running,111.5,Hendrick Motorsports,Dover,2019
2,3,3,42.0,Kyle Larson,Chevrolet,46,4,6,,400,0,running,115.6,Chip Ganassi Racing,Dover,2019
3,4,6,4.0,Kevin Harvick,Ford,47,5,3,,400,1,running,118.6,Stewart-Haas Racing,Dover,2019
4,5,1,9.0,Chase Elliott,Chevrolet,47,3,4,,400,145,running,128.0,Hendrick Motorsports,Dover,2019
5,6,15,20.0,Erik Jones,Toyota,34,9,10,,400,0,running,95.2,Joe Gibbs Racing,Dover,2019
6,7,4,22.0,Joey Logano,Ford,40,1,,,400,16,running,97.9,Team Penske,Dover,2019
7,8,2,24.0,William Byron,Chevrolet,34,6,,,400,5,running,87.0,Hendrick Motorsports,Dover,2019
8,9,10,14.0,Clint Bowyer,Ford,31,10,9,,400,0,running,97.2,Stewart-Haas Racing,Dover,2019
9,10,22,18.0,Kyle Busch,Toyota,30,,8,,400,1,running,86.5,Joe Gibbs Racing,Dover,2019
10,11,14,41.0,Daniel Suarez,Ford,26,,,,400,21,running,81.0,Stewart-Haas Racing,Dover,2019
11,12,9,2.0,Brad Keselowski,Ford,40,2,5,,399,58,running,103.5,Team Penske,Dover,2019
12,13,19,1.0,Kurt Busch,Chevrolet,24,,,,399,0,running,74.7,Chip Ganassi Racing,Dover,2019
13,14,12,48.0,Jimmie Johnson,Chevrolet,23,,,,399,4,running,82.8,Hendrick Motorsports,Dover,2019
14,15,11,12.0,Ryan Blaney,Ford,29,8,7,,399,0,running,90.0,Team Penske,Dover,2019
15,16,7,10.0,Aric Almirola,Ford,21,,,,399,0,running,74.6,Stewart-Haas Racing,Dover,2019
16,17,18,21.0,Paul Menard,Ford,20,,,,399,0,running,68.6,Wood Brothers Racing,Dover,2019
17,18,21,6.0,Ryan Newman,Ford,19,,,,398,0,running,61.7,Roush Fenway Racing,Dover,2019
18,19,16,3.0,Austin Dillon,Chevrolet,18,,,,398,0,running,65.7,Richard Childress Racing,Dover,2019
19,20,17,95.0,Matt DiBenedetto,Toyota,17,,,,398,0,running,62.4,Leavine Family Racing,Dover,2019
20,21,8,11.0,Denny Hamlin,Toyota,16,,,,397,0,running,61.7,Joe Gibbs Racing,Dover,2019
21,22,25,13.0,Ty Dillon,Chevrolet,15,,,,397,0,running,57.2,Germain Racing,Dover,2019
22,23,30,37.0,Chris Buescher,Chevrolet,14,,,,397,0,running,52.0,JTG Daugherty Racing,Dover,2019
23,24,26,34.0,Michael McDowell,Ford,13,,,,395,1,running,51.5,Front Row Motorsports,Dover,2019
24,25,23,8.0,Daniel Hemric,Chevrolet,12,,,,394,0,running,52.8,Richard Childress Racing,Dover,2019
25,26,24,38.0,David Ragan,Ford,11,,,,393,0,running,43.9,Front Row Motorsports,Dover,2019
26,27,27,43.0,Darrell Wallace Jr.,Chevrolet,10,,,,393,0,running,47.0,Richard Petty Motorsports,Dover,2019
27,28,29,47.0,Ryan Preece,Chevrolet,9,,,,392,0,running,44.4,JTG Daugherty Racing,Dover,2019
28,29,28,32.0,Corey LaJoie,Ford,8,,,,392,0,running,40.5,GO FAS Racing,Dover,2019
29,30,36,15.0,Ross Chastain,Chevrolet,0,,,,389,0,running,37.4,Premium Motorsports,Dover,2019
30,31,31,0.0,Landon Cassill,Chevrolet,0,,,,389,0,running,34.5,StarCom Racing,Dover,2019
31,32,32,36.0,Matt Tifft,Ford,5,,,,387,0,running,31.5,Front Row Motorsports,Dover,2019
32,33,20,17.0,Ricky Stenhouse Jr.,Ford,4,,,,386,0,running,57.0,Roush Fenway Racing,Dover,2019
33,34,33,51.0,Cody Ware,Ford,0,,,,383,0,running,30.0,Petty Ware Racing,Dover,2019
34,35,37,27.0,Reed Sorenson,Chevrolet,2,,,,356,0,engine,27.3,Premium Motorsports,Dover,2019
35,36,35,77.0,Quin Houff,Chevrolet,1,,,,168,0,too slow,24.7,Spire Motorsports,Dover,2019
36,37,34,52.0,B.J. McLeod,Chevrolet,0,,,,96,0,engine,28.3,Rick Ware Racing,Dover,2019
0,1,4,2.0,Brad Keselowski,Ford,44,7,,,271,12,running,108.2,Team Penske,Kansas,2019
1,2,5,88.0,Alex Bowman,Chevrolet,42,,4,,271,63,running,126.2,Hendrick Motorsports,Kansas,2019
2,3,6,20.0,Erik Jones,Toyota,44,9,3,,271,0,running,111.4,Joe Gibbs Racing,Kansas,2019
3,4,32,9.0,Chase Elliott,Chevrolet,52,2,1,,271,45,running,117.9,Hendrick Motorsports,Kansas,2019
4,5,2,14.0,Clint Bowyer,Ford,38,8,8,,271,12,running,104.4,Stewart-Haas Racing,Kansas,2019
5,6,12,48.0,Jimmie Johnson,Chevrolet,31,,,,271,0,running,81.8,Hendrick Motorsports,Kansas,2019
6,7,9,1.0,Kurt Busch,Chevrolet,40,5,7,,271,7,running,105.5,Chip Ganassi Racing,Kansas,2019
7,8,35,42.0,Kyle Larson,Chevrolet,37,4,10,,271,0,running,91.0,Chip Ganassi Racing,Kansas,2019
8,9,21,31.0,Tyler Reddick,Chevrolet,0,,,,271,0,running,78.1,Richard Childress Racing,Kansas,2019
9,10,18,37.0,Chris Buescher,Chevrolet,37,6,6,,271,10,running,95.3,JTG Daugherty Racing,Kansas,2019
10,11,14,17.0,Ricky Stenhouse Jr.,Ford,40,3,5,,271,11,running,108.0,Roush Fenway Racing,Kansas,2019
11,12,33,10.0,Aric Almirola,Ford,25,,,,271,0,running,85.5,Stewart-Haas Racing,Kansas,2019
12,13,1,4.0,Kevin Harvick,Ford,43,1,2,,271,104,running,130.2,Stewart-Haas Racing,Kansas,2019
13,14,34,41.0,Daniel Suarez,Ford,23,,,,271,0,running,66.4,Stewart-Haas Racing,Kansas,2019
14,15,30,22.0,Joey Logano,Ford,23,10,,,270,0,running,72.7,Team Penske,Kansas,2019
15,16,11,11.0,Denny Hamlin,Toyota,21,,,,270,0,running,64.8,Joe Gibbs Racing,Kansas,2019
16,17,15,3.0,Austin Dillon,Chevrolet,20,,,,270,0,running,76.5,Richard Childress Racing,Kansas,2019
17,18,17,8.0,Daniel Hemric,Chevrolet,19,,,,270,0,running,68.7,Richard Childress Racing,Kansas,2019
18,19,31,19.0,Martin Truex Jr.,Toyota,18,,,,270,0,running,67.9,Joe Gibbs Racing,Kansas,2019
19,20,3,24.0,William Byron,Chevrolet,17,,,,270,4,running,78.0,Hendrick Motorsports,Kansas,2019
20,21,26,36.0,Matt Tifft,Ford,16,,,,270,1,running,55.1,Front Row Motorsports,Kansas,2019
21,22,16,32.0,Corey LaJoie,Ford,15,,,,270,0,running,49.2,GO FAS Racing,Kansas,2019
22,23,19,6.0,Ryan Newman,Ford,14,,,,269,0,running,70.8,Roush Fenway Racing,Kansas,2019
23,24,10,21.0,Paul Menard,Ford,13,,,,269,0,running,76.8,Wood Brothers Racing,Kansas,2019
24,25,22,47.0,Ryan Preece,Chevrolet,12,,,,269,0,running,51.8,JTG Daugherty Racing,Kansas,2019
25,26,37,34.0,Michael McDowell,Ford,11,,,,269,0,running,50.0,Front Row Motorsports,Kansas,2019
26,27,24,38.0,David Ragan,Ford,10,,,,269,0,running,43.7,Front Row Motorsports,Kansas,2019
27,28,36,13.0,Ty Dillon,Chevrolet,9,,,,269,0,running,47.3,Germain Racing,Kansas,2019
28,29,7,43.0,Darrell Wallace Jr.,Chevrolet,8,,,,269,0,running,45.0,Richard Petty Motorsports,Kansas,2019
29,30,8,18.0,Kyle Busch,Toyota,9,,9,,268,1,running,83.7,Joe Gibbs Racing,Kansas,2019
30,31,27,15.0,Ross Chastain,Chevrolet,0,,,,268,1,running,39.2,Premium Motorsports,Kansas,2019
31,32,13,12.0,Ryan Blaney,Ford,5,,,,264,0,running,56.7,Team Penske,Kansas,2019
32,33,23,52.0,Bayley Currey,Ford,0,,,,263,0,running,36.0,Rick Ware Racing,Kansas,2019
33,34,25,77.0,Quin Houff,Chevrolet,3,,,,263,0,running,31.5,Spire Motorsports,Kansas,2019
34,35,29,27.0,Reed Sorenson,Chevrolet,2,,,,262,0,running,31.5,Premium Motorsports,Kansas,2019
35,36,20,95.0,Matt DiBenedetto,Toyota,1,,,,261,0,engine,50.8,Leavine Family Racing,Kansas,2019
36,37,38,0.0,Landon Cassill,Chevrolet,0,,,,261,0,running,33.3,StarCom Racing,Kansas,2019
37,38,40,46.0,Joey Gase,Toyota,0,,,,258,0,running,24.2,MBM Motorsports,Kansas,2019
38,39,39,66.0,Timmy Hill,Toyota,0,,,,257,0,running,26.5,MBM Motorsports,Kansas,2019
39,40,28,51.0,Cody Ware,Chevrolet,0,,,,245,0,running,25.3,Petty Ware Racing,Kansas,2019
0,1,14,19.0,Martin Truex Jr.,Toyota,52,9,,1,400,116,running,137.2,Joe Gibbs Racing,Charlotte,2019
1,2,7,22.0,Joey Logano,Ford,44,7,9,8,400,0,running,96.8,Team Penske,Charlotte,2019
2,3,3,18.0,Kyle Busch,Toyota,59,3,3,2,400,79,running,131.2,Joe Gibbs Racing,Charlotte,2019
3,4,12,9.0,Chase Elliott,Chevrolet,55,4,4,3,400,43,running,114.6,Hendrick Motorsports,Charlotte,2019
4,5,9,17.0,Ricky Stenhouse Jr.,Ford,36,,,7,400,0,running,97.7,Roush Fenway Racing,Charlotte,2019
5,6,22,37.0,Chris Buescher,Chevrolet,31,,,,400,0,running,83.9,JTG Daugherty Racing,Charlotte,2019
6,7,13,88.0,Alex Bowman,Chevrolet,44,,2,6,400,8,running,98.1,Hendrick Motorsports,Charlotte,2019
7,8,15,48.0,Jimmie Johnson,Chevrolet,32,8,,,400,0,running,91.6,Hendrick Motorsports,Charlotte,2019
8,9,1,24.0,William Byron,Chevrolet,39,6,5,,400,31,running,101.3,Hendrick Motorsports,Charlotte,2019
9,10,5,4.0,Kevin Harvick,Ford,38,5,6,,400,14,running,104.1,Stewart-Haas Racing,Charlotte,2019
10,11,2,10.0,Aric Almirola,Ford,26,,,,400,0,running,83.8,Stewart-Haas Racing,Charlotte,2019
11,12,30,32.0,Corey LaJoie,Ford,25,,,,400,0,running,63.7,GO FAS Racing,Charlotte,2019
12,13,19,12.0,Ryan Blaney,Ford,36,10,7,4,400,2,running,106.0,Team Penske,Charlotte,2019
13,14,17,21.0,Paul Menard,Ford,23,,,,400,0,running,72.4,Wood Brothers Racing,Charlotte,2019
14,15,31,38.0,David Ragan,Ford,22,,,,400,3,running,70.2,Front Row Motorsports,Charlotte,2019
15,16,18,6.0,Ryan Newman,Ford,21,,,,400,0,running,69.2,Roush Fenway Racing,Charlotte,2019
16,17,20,11.0,Denny Hamlin,Toyota,30,2,,10,400,21,running,88.7,Joe Gibbs Racing,Charlotte,2019
17,18,6,41.0,Daniel Suarez,Ford,19,,,,399,0,running,72.2,Stewart-Haas Racing,Charlotte,2019
18,19,21,2.0,Brad Keselowski,Ford,38,1,1,,398,76,running,102.4,Team Penske,Charlotte,2019
19,20,26,36.0,Matt Tifft,Ford,17,,,,398,0,running,51.9,Front Row Motorsports,Charlotte,2019
20,21,10,8.0,Daniel Hemric,Chevrolet,16,,,,398,7,running,62.4,Richard Childress Racing,Charlotte,2019
21,22,23,34.0,Michael McDowell,Ford,15,,,,398,0,running,54.1,Front Row Motorsports,Charlotte,2019
22,23,28,13.0,Ty Dillon,Chevrolet,14,,,,397,0,running,56.4,Germain Racing,Charlotte,2019
23,24,8,14.0,Clint Bowyer,Ford,13,,,,397,0,running,63.2,Stewart-Haas Racing,Charlotte,2019
24,25,29,43.0,Darrell Wallace Jr.,Chevrolet,12,,,,396,0,running,57.6,Richard Petty Motorsports,Charlotte,2019
25,26,34,96.0,Parker Kligerman,Toyota,0,,,,396,0,running,49.8,Gaunt Brothers Racing,Charlotte,2019
26,27,11,1.0,Kurt Busch,Chevrolet,19,,8,5,396,0,running,69.3,Chip Ganassi Racing,Charlotte,2019
27,28,39,77.0,Quin Houff,Chevrolet,9,,,,396,0,running,42.8,Spire Motorsports,Charlotte,2019
28,29,36,53.0,B.J. McLeod,Chevrolet,0,,,,395,0,running,43.0,Rick Ware Racing,Charlotte,2019
29,30,37,27.0,Reed Sorenson,Chevrolet,7,,,,389,0,running,35.2,Premium Motorsports,Charlotte,2019
30,31,24,47.0,Ryan Preece,Chevrolet,6,,,,343,0,suspension,47.3,JTG Daugherty Racing,Charlotte,2019
31,32,40,66.0,Joey Gase,Toyota,0,,,,334,0,running,30.9,MBM Motorsports,Charlotte,2019
32,33,25,42.0,Kyle Larson,Chevrolet,7,,10,9,315,0,accident,69.8,Chip Ganassi Racing,Charlotte,2019
33,34,4,3.0,Austin Dillon,Chevrolet,3,,,,315,0,accident,65.2,Richard Childress Racing,Charlotte,2019
34,35,33,52.0,Bayley Currey,Ford,0,,,,245,0,accident,34.0,Rick Ware Racing,Charlotte,2019
35,36,35,15.0,Ross Chastain,Chevrolet,0,,,,134,0,suspension,33.7,Premium Motorsports,Charlotte,2019
36,37,32,0.0,Landon Cassill,Chevrolet,0,,,,108,0,oil cooler,26.0,StarCom Racing,Charlotte,2019
37,38,38,51.0,Cody Ware,Ford,0,,,,51,0,rear gear,26.3,Petty Ware Racing,Charlotte,2019
38,39,27,95.0,Matt DiBenedetto,Toyota,1,,,,47,0,accident,32.3,Leavine Family Racing,Charlotte,2019
39,40,16,20.0,Erik Jones,Toyota,1,,,,22,0,accident,30.2,Joe Gibbs Racing,Charlotte,2019
0,1,2,18.0,Kyle Busch,Toyota,40,,,,160,79,running,147.6,Joe Gibbs Racing,Pocono,2019
1,2,5,2.0,Brad Keselowski,Ford,50,3,4,,160,4,running,103.7,Team Penske,Pocono,2019
2,3,4,20.0,Erik Jones,Toyota,34,,,,160,0,running,110.0,Joe Gibbs Racing,Pocono,2019
3,4,12,9.0,Chase Elliott,Chevrolet,33,,,,160,2,running,102.1,Hendrick Motorsports,Pocono,2019
4,5,3,14.0,Clint Bowyer,Ford,32,,,,160,2,running,114.4,Stewart-Haas Racing,Pocono,2019
5,6,6,11.0,Denny Hamlin,Toyota,31,,,,160,1,running,105.3,Joe Gibbs Racing,Pocono,2019
6,7,16,22.0,Joey Logano,Ford,42,8,2,,160,0,running,91.6,Team Penske,Pocono,2019
7,8,9,41.0,Daniel Suarez,Ford,34,7,10,,160,9,running,88.2,Stewart-Haas Racing,Pocono,2019
8,9,1,24.0,William Byron,Chevrolet,45,2,3,,160,25,running,105.6,Hendrick Motorsports,Pocono,2019
9,10,13,10.0,Aric Almirola,Ford,33,5,,,160,0,running,89.0,Stewart-Haas Racing,Pocono,2019
10,11,21,1.0,Kurt Busch,Chevrolet,31,,6,,160,0,running,66.5,Chip Ganassi Racing,Pocono,2019
11,12,17,12.0,Ryan Blaney,Ford,30,6,,,160,0,running,81.6,Team Penske,Pocono,2019
12,13,23,8.0,Daniel Hemric,Chevrolet,26,,9,,160,3,running,73.7,Richard Childress Racing,Pocono,2019
13,14,24,37.0,Chris Buescher,Chevrolet,26,,8,,160,0,running,70.3,JTG Daugherty Racing,Pocono,2019
14,15,15,88.0,Alex Bowman,Chevrolet,22,,,,160,0,running,79.3,Hendrick Motorsports,Pocono,2019
15,16,19,6.0,Ryan Newman,Ford,27,,5,,160,0,running,66.5,Roush Fenway Racing,Pocono,2019
16,17,22,95.0,Matt DiBenedetto,Toyota,20,,,,160,0,running,57.5,Leavine Family Racing,Pocono,2019
17,18,14,21.0,Paul Menard,Ford,20,10,,,160,0,running,70.5,Wood Brothers Racing,Pocono,2019
18,19,8,48.0,Jimmie Johnson,Chevrolet,18,,,,160,0,running,79.0,Hendrick Motorsports,Pocono,2019
19,20,28,34.0,Michael McDowell,Ford,17,,,,160,0,running,53.0,Front Row Motorsports,Pocono,2019
20,21,26,43.0,Darrell Wallace Jr.,Chevrolet,20,,7,,160,0,running,58.8,Richard Petty Motorsports,Pocono,2019
21,22,11,4.0,Kevin Harvick,Ford,22,4,,,159,0,running,90.8,Stewart-Haas Racing,Pocono,2019
22,23,29,47.0,Ryan Preece,Chevrolet,14,,,,159,0,running,51.7,JTG Daugherty Racing,Pocono,2019
23,24,32,15.0,Ross Chastain,Chevrolet,0,,,,159,0,running,43.0,Premium Motorsports,Pocono,2019
24,25,34,51.0,Bayley Currey,Ford,0,,,,159,0,running,37.5,Petty Ware Racing,Pocono,2019
25,26,7,42.0,Kyle Larson,Chevrolet,31,1,1,,159,35,running,94.4,Chip Ganassi Racing,Pocono,2019
26,27,25,13.0,Ty Dillon,Chevrolet,10,,,,158,0,running,45.3,Germain Racing,Pocono,2019
27,28,35,27.0,Reed Sorenson,Chevrolet,9,,,,157,0,running,32.3,Premium Motorsports,Pocono,2019
28,29,36,77.0,Quin Houff,Chevrolet,8,,,,157,0,running,28.7,Spire Motorsports,Pocono,2019
29,30,27,38.0,David Ragan,Ford,7,,,,156,0,running,40.6,Front Row Motorsports,Pocono,2019
30,31,31,0.0,Landon Cassill,Chevrolet,0,,,,154,0,running,33.5,StarCom Racing,Pocono,2019
31,32,18,17.0,Ricky Stenhouse Jr.,Ford,5,,,,146,0,accident,50.8,Roush Fenway Racing,Pocono,2019
32,33,30,36.0,Matt Tifft,Ford,4,,,,128,0,running,36.7,Front Row Motorsports,Pocono,2019
33,34,37,52.0,J.J. Yeley,Chevrolet,0,,,,110,0,running,28.2,Rick Ware Racing,Pocono,2019
34,35,20,19.0,Martin Truex Jr.,Toyota,4,9,,,91,0,engine,59.9,Joe Gibbs Racing,Pocono,2019
35,36,33,32.0,Corey LaJoie,Ford,1,,,,68,0,accident,30.8,GO FAS Racing,Pocono,2019
36,37,10,3.0,Austin Dillon,Chevrolet,1,,,,28,0,accident,40.7,Richard Childress Racing,Pocono,2019
0,1,1,22.0,Joey Logano,Ford,50,1,,,203,163,running,143.7,Team Penske,Michigan,2019
1,2,7,1.0,Kurt Busch,Chevrolet,48,5,4,,203,0,running,113.7,Chip Ganassi Racing,Michigan,2019
2,3,16,19.0,Martin Truex Jr.,Toyota,47,6,3,,203,0,running,115.1,Joe Gibbs Racing,Michigan,2019
3,4,9,41.0,Daniel Suarez,Ford,33,,,,203,1,running,88.3,Stewart-Haas Racing,Michigan,2019
4,5,15,18.0,Kyle Busch,Toyota,37,,6,,203,0,running,87.2,Joe Gibbs Racing,Michigan,2019
5,6,8,2.0,Brad Keselowski,Ford,32,10,,,203,6,running,101.2,Team Penske,Michigan,2019
6,7,3,4.0,Kevin Harvick,Ford,39,,2,,203,15,running,116.6,Stewart-Haas Racing,Michigan,2019
7,8,18,6.0,Ryan Newman,Ford,29,,,,203,0,running,69.8,Roush Fenway Racing,Michigan,2019
8,9,13,12.0,Ryan Blaney,Ford,28,,,,203,1,running,88.1,Team Penske,Michigan,2019
9,10,20,88.0,Alex Bowman,Chevrolet,38,2,9,,203,0,running,97.1,Hendrick Motorsports,Michigan,2019
10,11,4,11.0,Denny Hamlin,Toyota,26,,,,203,5,running,75.4,Joe Gibbs Racing,Michigan,2019
11,12,11,8.0,Daniel Hemric,Chevrolet,29,,7,,203,0,running,78.5,Richard Childress Racing,Michigan,2019
12,13,6,21.0,Paul Menard,Ford,26,9,,,203,0,running,77.8,Wood Brothers Racing,Michigan,2019
13,14,22,42.0,Kyle Larson,Chevrolet,27,7,,,203,0,running,88.8,Chip Ganassi Racing,Michigan,2019
14,15,19,48.0,Jimmie Johnson,Chevrolet,22,,,,203,0,running,60.9,Hendrick Motorsports,Michigan,2019
15,16,31,37.0,Chris Buescher,Chevrolet,22,,10,,203,0,running,68.3,JTG Daugherty Racing,Michigan,2019
16,17,2,10.0,Aric Almirola,Ford,33,4,5,,203,1,running,89.1,Stewart-Haas Racing,Michigan,2019
17,18,21,24.0,William Byron,Chevrolet,22,,8,,203,2,running,65.8,Hendrick Motorsports,Michigan,2019
18,19,10,17.0,Ricky Stenhouse Jr.,Ford,18,,,,203,0,running,53.2,Roush Fenway Racing,Michigan,2019
19,20,17,9.0,Chase Elliott,Chevrolet,20,8,,,203,1,running,85.9,Hendrick Motorsports,Michigan,2019
20,21,29,95.0,Matt DiBenedetto,Toyota,16,,,,203,0,running,44.2,Leavine Family Racing,Michigan,2019
21,22,25,13.0,Ty Dillon,Chevrolet,15,,,,203,0,running,45.8,Germain Racing,Michigan,2019
22,23,32,32.0,Corey LaJoie,Ford,14,,,,203,0,running,40.3,GO FAS Racing,Michigan,2019
23,24,26,36.0,Matt Tifft,Ford,13,,,,203,0,running,45.6,Front Row Motorsports,Michigan,2019
24,25,28,47.0,Ryan Preece,Chevrolet,12,,,,203,0,running,53.3,JTG Daugherty Racing,Michigan,2019
25,26,12,3.0,Austin Dillon,Chevrolet,21,,1,,202,7,running,59.2,Richard Childress Racing,Michigan,2019
26,27,23,34.0,Michael McDowell,Ford,10,,,,202,0,running,46.5,Front Row Motorsports,Michigan,2019
27,28,27,43.0,Darrell Wallace Jr.,Chevrolet,9,,,,201,0,running,51.2,Richard Petty Motorsports,Michigan,2019
28,29,30,0.0,Landon Cassill,Chevrolet,0,,,,201,0,running,34.5,StarCom Racing,Michigan,2019
29,30,36,15.0,Garrett Smithley,Chevrolet,0,,,,200,0,running,28.0,Premium Motorsports,Michigan,2019
30,31,14,20.0,Erik Jones,Toyota,14,3,,,199,0,running,81.8,Joe Gibbs Racing,Michigan,2019
31,32,35,77.0,Quin Houff,Chevrolet,5,,,,198,0,running,28.6,Spire Motorsports,Michigan,2019
32,33,34,52.0,Josh Bilicki,Chevrolet,0,,,,197,0,running,27.7,Rick Ware Racing,Michigan,2019
33,34,24,38.0,David Ragan,Ford,3,,,,195,0,running,43.6,Front Row Motorsports,Michigan,2019
34,35,5,14.0,Clint Bowyer,Ford,2,,,,130,1,accident,71.4,Stewart-Haas Racing,Michigan,2019
35,36,33,51.0,Kyle Weatherman,Ford,0,,,,69,0,accident,26.7,Petty Ware Racing,Michigan,2019
0,1,8,19.0,Martin Truex Jr.,Toyota,44,,7,,90,59,running,148.7,Joe Gibbs Racing,Sonoma,2019
1,2,7,18.0,Kyle Busch,Toyota,37,,9,,90,3,running,119.7,Joe Gibbs Racing,Sonoma,2019
2,3,9,12.0,Ryan Blaney,Ford,34,,,,90,0,running,111.1,Team Penske,Sonoma,2019
3,4,19,95.0,Matt DiBenedetto,Toyota,33,,,,90,0,running,106.6,Leavine Family Racing,Sonoma,2019
4,5,6,11.0,Denny Hamlin,Toyota,51,2,1,,90,4,running,105.5,Joe Gibbs Racing,Sonoma,2019
5,6,23,4.0,Kevin Harvick,Ford,34,8,,,90,0,running,96.9,Stewart-Haas Racing,Sonoma,2019
6,7,21,6.0,Ryan Newman,Ford,30,,,,90,0,running,92.7,Roush Fenway Racing,Sonoma,2019
7,8,32,20.0,Erik Jones,Toyota,29,,,,90,0,running,89.2,Joe Gibbs Racing,Sonoma,2019
8,9,15,10.0,Aric Almirola,Ford,34,5,,,90,0,running,72.8,Stewart-Haas Racing,Sonoma,2019
9,10,1,42.0,Kyle Larson,Chevrolet,39,4,6,,90,0,running,85.3,Chip Ganassi Racing,Sonoma,2019
10,11,14,14.0,Clint Bowyer,Ford,26,,,,90,0,running,81.3,Stewart-Haas Racing,Sonoma,2019
11,12,11,48.0,Jimmie Johnson,Chevrolet,26,10,,,90,0,running,80.5,Hendrick Motorsports,Sonoma,2019
12,13,16,1.0,Kurt Busch,Chevrolet,24,,,,90,0,running,79.8,Chip Ganassi Racing,Sonoma,2019
13,14,12,88.0,Alex Bowman,Chevrolet,27,7,,,90,0,running,79.2,Hendrick Motorsports,Sonoma,2019
14,15,25,8.0,Daniel Hemric,Chevrolet,22,,,,90,0,running,68.2,Richard Childress Racing,Sonoma,2019
15,16,10,37.0,Chris Buescher,Chevrolet,26,6,,,90,0,running,71.0,JTG Daugherty Racing,Sonoma,2019
16,17,5,41.0,Daniel Suarez,Ford,20,,,,90,0,running,76.9,Stewart-Haas Racing,Sonoma,2019
17,18,22,2.0,Brad Keselowski,Ford,28,,2,,90,0,running,69.0,Team Penske,Sonoma,2019
18,19,2,24.0,William Byron,Chevrolet,36,1,3,,90,21,running,87.7,Hendrick Motorsports,Sonoma,2019
19,20,18,38.0,David Ragan,Ford,17,,,,90,0,running,59.0,Front Row Motorsports,Sonoma,2019
20,21,17,17.0,Ricky Stenhouse Jr.,Ford,22,,5,,90,0,running,68.2,Roush Fenway Racing,Sonoma,2019
21,22,24,21.0,Paul Menard,Ford,17,9,,,90,0,running,60.5,Wood Brothers Racing,Sonoma,2019
22,23,3,22.0,Joey Logano,Ford,29,3,4,,90,0,running,82.3,Team Penske,Sonoma,2019
23,24,26,3.0,Austin Dillon,Chevrolet,13,,,,90,0,running,52.3,Richard Childress Racing,Sonoma,2019
24,25,13,34.0,Michael McDowell,Ford,12,,,,89,0,running,57.9,Front Row Motorsports,Sonoma,2019
